mesure_id,annee,mois,jour,heure,minute,valeur,unite,camera_id
346,2025,8,23,0,15,223.0,px max,SIM1
347,2025,8,23,0,15,30.0,count sample,SIM1
348,2025,8,23,0,30,136.03333333333333,px moyen,SIM1
349,2025,8,23,0,30,45.0,px min,SIM1
350,2025,8,23,0,30,205.0,px max,SIM1
351,2025,8,23,0,30,30.0,count sample,SIM1
352,2025,8,23,0,45,181.0,px moyen,SIM1
353,2025,8,23,0,45,146.0,px min,SIM1
354,2025,8,23,0,45,202.0,px max,SIM1
355,2025,8,23,0,45,30.0,count sample,SIM1
356,2025,8,23,1,0,151.63333333333333,px moyen,SIM1
357,2025,8,23,1,0,136.0,px min,SIM1
358,2025,8,23,1,0,164.0,px max,SIM1
359,2025,8,23,1,0,30.0,count sample,SIM1
360,2025,8,23,1,15,94.5,px moyen,SIM1
361,2025,8,23,1,15,37.0,px min,SIM1
362,2025,8,23,1,15,120.0,px max,SIM1
363,2025,8,23,1,15,30.0,count sample,SIM1
364,2025,8,23,1,30,119.7,px moyen,SIM1
365,2025,8,23,1,30,89.0,px min,SIM1
366,2025,8,23,1,30,146.0,px max,SIM1
367,2025,8,23,1,30,30.0,count sample,SIM1
368,2025,8,23,1,45,205.83333333333334,px moyen,SIM1
369,2025,8,23,1,45,178.0,px min,SIM1
370,2025,8,23,1,45,222.0,px max,SIM1
371,2025,8,23,1,45,30.0,count sample,SIM1
372,2025,8,23,2,0,140.53333333333333,px moyen,SIM1
373,2025,8,23,2,0,126.0,px min,SIM1
374,2025,8,23,2,0,153.0,px max,SIM1
375,2025,8,23,2,0,30.0,count sample,SIM1
376,2025,8,23,2,15,183.96666666666667,px moyen,SIM1
377,2025,8,23,2,15,118.0,px min,SIM1
378,2025,8,23,2,15,226.0,px max,SIM1
379,2025,8,23,2,15,30.0,count sample,SIM1
380,2025,8,23,2,30,155.06666666666666,px moyen,SIM1
381,2025,8,23,2,30,140.0,px min,SIM1
382,2025,8,23,2,30,173.0,px max,SIM1
383,2025,8,23,2,30,30.0,count sample,SIM1
384,2025,8,23,2,45,233.73333333333332,px moyen,SIM1
385,2025,8,23,2,45,231.0,px min,SIM1
386,2025,8,23,2,45,237.0,px max,SIM1
387,2025,8,23,2,45,30.0,count sample,SIM1
388,2025,8,23,3,0,58.56666666666667,px moyen,SIM1
389,2025,8,23,3,0,16.0,px min,SIM1
390,2025,8,23,3,0,93.0,px max,SIM1
391,2025,8,23,3,0,30.0,count sample,SIM1
392,2025,8,23,3,15,178.46666666666667,px moyen,SIM1
393,2025,8,23,3,15,156.0,px min,SIM1
394,2025,8,23,3,15,198.0,px max,SIM1
395,2025,8,23,3,15,30.0,count sample,SIM1
396,2025,8,23,3,30,93.66666666666667,px moyen,SIM1
397,2025,8,23,3,30,39.0,px min,SIM1
398,2025,8,23,3,30,137.0,px max,SIM1
399,2025,8,23,3,30,30.0,count sample,SIM1
400,2025,8,23,3,45,169.76666666666668,px moyen,SIM1
401,2025,8,23,3,45,142.0,px min,SIM1
402,2025,8,23,3,45,185.0,px max,SIM1
403,2025,8,23,3,45,30.0,count sample,SIM1
404,2025,8,23,4,0,209.4,px moyen,SIM1
405,2025,8,23,4,0,199.0,px min,SIM1
406,2025,8,23,4,0,216.0,px max,SIM1
407,2025,8,23,4,0,30.0,count sample,SIM1
408,2025,8,23,4,15,129.1,px moyen,SIM1
409,2025,8,23,4,15,123.0,px min,SIM1
410,2025,8,23,4,15,138.0,px max,SIM1
411,2025,8,23,4,15,30.0,count sample,SIM1
412,2025,8,23,4,30,239.5,px moyen,SIM1
413,2025,8,23,4,30,236.0,px min,SIM1
414,2025,8,23,4,30,242.0,px max,SIM1
415,2025,8,23,4,30,30.0,count sample,SIM1
416,2025,8,23,4,45,210.56666666666666,px moyen,SIM1
417,2025,8,23,4,45,208.0,px min,SIM1
418,2025,8,23,4,45,216.0,px max,SIM1
419,2025,8,23,4,45,30.0,count sample,SIM1
420,2025,8,23,5,0,187.06666666666666,px moyen,SIM1
421,2025,8,23,5,0,185.0,px min,SIM1
422,2025,8,23,5,0,188.0,px max,SIM1
423,2025,8,23,5,0,30.0,count sample,SIM1
424,2025,8,23,5,15,157.93333333333334,px moyen,SIM1
425,2025,8,23,5,15,156.0,px min,SIM1
426,2025,8,23,5,15,160.0,px max,SIM1
427,2025,8,23,5,15,30.0,count sample,SIM1
428,2025,8,23,5,30,207.93333333333334,px moyen,SIM1
429,2025,8,23,5,30,206.0,px min,SIM1
430,2025,8,23,5,30,210.0,px max,SIM1
431,2025,8,23,5,30,30.0,count sample,SIM1
432,2025,8,23,5,45,197.33333333333334,px moyen,SIM1
433,2025,8,23,5,45,196.0,px min,SIM1
434,2025,8,23,5,45,199.0,px max,SIM1
435,2025,8,23,5,45,30.0,count sample,SIM1
436,2025,8,23,6,0,195.3,px moyen,SIM1
437,2025,8,23,6,0,195.0,px min,SIM1
438,2025,8,23,6,0,196.0,px max,SIM1
439,2025,8,23,6,0,30.0,count sample,SIM1
440,2025,8,23,6,15,194.53333333333333,px moyen,SIM1
441,2025,8,23,6,15,193.0,px min,SIM1
442,2025,8,23,6,15,196.0,px max,SIM1
443,2025,8,23,6,15,30.0,count sample,SIM1
444,2025,8,23,6,30,169.56666666666666,px moyen,SIM1
445,2025,8,23,6,30,163.0,px min,SIM1
446,2025,8,23,6,30,192.0,px max,SIM1
447,2025,8,23,6,30,30.0,count sample,SIM1
448,2025,8,23,6,45,192.56666666666666,px moyen,SIM1
449,2025,8,23,6,45,191.0,px min,SIM1
450,2025,8,23,6,45,194.0,px max,SIM1
451,2025,8,23,6,45,30.0,count sample,SIM1
452,2025,8,23,7,0,195.83333333333334,px moyen,SIM1
453,2025,8,23,7,0,195.0,px min,SIM1
454,2025,8,23,7,0,197.0,px max,SIM1
455,2025,8,23,7,0,30.0,count sample,SIM1
456,2025,8,23,7,15,196.16666666666666,px moyen,SIM1
457,2025,8,23,7,15,195.0,px min,SIM1
458,2025,8,23,7,15,199.0,px max,SIM1
459,2025,8,23,7,15,30.0,count sample,SIM1
460,2025,8,23,7,30,194.46666666666667,px moyen,SIM1
461,2025,8,23,7,30,193.0,px min,SIM1
462,2025,8,23,7,30,197.0,px max,SIM1
463,2025,8,23,7,30,30.0,count sample,SIM1
464,2025,8,23,7,45,192.66666666666666,px moyen,SIM1
465,2025,8,23,7,45,191.0,px min,SIM1
466,2025,8,23,7,45,194.0,px max,SIM1
467,2025,8,23,7,45,30.0,count sample,SIM1
468,2025,8,23,8,0,193.66666666666666,px moyen,SIM1
469,2025,8,23,8,0,192.0,px min,SIM1
470,2025,8,23,8,0,195.0,px max,SIM1
471,2025,8,23,8,0,30.0,count sample,SIM1
472,2025,8,23,8,15,193.06666666666666,px moyen,SIM1
473,2025,8,23,8,15,192.0,px min,SIM1
474,2025,8,23,8,15,194.0,px max,SIM1
475,2025,8,23,8,15,30.0,count sample,SIM1
476,2025,8,23,8,30,191.86666666666667,px moyen,SIM1
477,2025,8,23,8,30,191.0,px min,SIM1
478,2025,8,23,8,30,193.0,px max,SIM1
479,2025,8,23,8,30,30.0,count sample,SIM1
480,2025,8,23,8,45,191.1,px moyen,SIM1
481,2025,8,23,8,45,191.0,px min,SIM1
482,2025,8,23,8,45,192.0,px max,SIM1
483,2025,8,23,8,45,30.0,count sample,SIM1
484,2025,8,23,9,0,194.13333333333333,px moyen,SIM1
485,2025,8,23,9,0,193.0,px min,SIM1
486,2025,8,23,9,0,196.0,px max,SIM1
487,2025,8,23,9,0,30.0,count sample,SIM1
488,2025,8,23,9,15,192.53333333333333,px moyen,SIM1
489,2025,8,23,9,15,192.0,px min,SIM1
490,2025,8,23,9,15,193.0,px max,SIM1
491,2025,8,23,9,15,30.0,count sample,SIM1
492,2025,8,23,9,30,189.3,px moyen,SIM1
493,2025,8,23,9,30,188.0,px min,SIM1
494,2025,8,23,9,30,190.0,px max,SIM1
495,2025,8,23,9,30,30.0,count sample,SIM1
496,2025,8,23,9,45,192.73333333333332,px moyen,SIM1
497,2025,8,23,9,45,192.0,px min,SIM1
498,2025,8,23,9,45,194.0,px max,SIM1
499,2025,8,23,9,45,30.0,count sample,SIM1
500,2025,8,23,10,0,189.9,px moyen,SIM1
501,2025,8,23,10,0,189.0,px min,SIM1
502,2025,8,23,10,0,191.0,px max,SIM1
503,2025,8,23,10,0,30.0,count sample,SIM1
504,2025,8,23,10,15,188.3,px moyen,SIM1
505,2025,8,23,10,15,187.0,px min,SIM1
506,2025,8,23,10,15,189.0,px max,SIM1
507,2025,8,23,10,15,30.0,count sample,SIM1
508,2025,8,23,10,30,183.4,px moyen,SIM1
509,2025,8,23,10,30,167.0,px min,SIM1
